stop_I;lat;lon;name
3037;52.399.543;13.543.228;S Grünbergallee  
3038;52.389.946;13.571.039;Waldstr./Stadtgrenze  
3039;524.052;1.357.499;Waltersdorfer Str.  
3040;52.392.231;13.572.237;Lindenstr./Waltersdorfer Str.  
3041;52.394.382;13.573.386;Waltersdorfer Str./Parchwitzer Str.  
3042;52.393.996;13.578.073;Reihersteg  
3043;5.239.334;1.358.278;Eichbuschplatz  
3044;52.394.416;1.358.564;Schulzendorfer Str./Parchwitzer Str.  
3045;52.397.095;13.582.885;Merkurstr.  
3046;52.399.375;13.580.396;Neptunstr.  
3047;52.403.073;13.576.722;Joachimstr.  
3048;52.399.405;13.555.154;Bohnsdorf Kirche  
3049;52.401.526;13.563.295;Sausenberger Str.  
3050;52.403.146;1.356.854;Zur Gartenstadt  
3051;52.399.076;13.546.664;Am Seegraben  
3052;52.405.952;13.568.448;Krankenhaus Hedwigshöhe  
3053;52.405.078;13.559.747;Johannes-Tobei-Str.  
3054;52.637.869;1.320.588;S Hennigsdorf Bhf
3056;52.685.022;13.171.939;Velten, Bahnhof
3057;52.754.365;13.248.437;S Oranienburg Bhf
3058;52.741.277;13.263.196;S Lehnitz
3059;52.714.494;13.276.776;S Borgsdorf
3060;52.687.875;13.288.422;S Birkenwerder Bhf
3061;52.669.438;13.287.229;S Hohen Neuendorf
3062;52.672.359;13.271.348;Hohen Neuendorf, West Bhf
3063;52.669.699;1.332.146;S Bergfelde
3064;52.664.713;13.338.885;S Schönfließ
3065;5.265.408;1.338.823;S Mühlenbeck-Mönchmühle
3066;52.752.986;13.235.986;Oranienburg, Breite Str.
3067;52.629.829;13.230.059;Hennigsdorf, Stolpe Süd
3068;52.639.561;13.208.261;Hennigsdorf, Am Bahndamm
3069;52.635.422;1.319.822;Hennigsdorf, Fontaneschule
3070;526.642;13.284.592;Hohen Neuendorf, Berliner Str.
3071;52.671.146;13.280.494;Hohen Neuendorf, Schönfließer Str.
3072;52.636.464;1.337.445;Schildow, Bahnhofstr.
3073;52.646.298;13.376.562;Schildow, Haydnstr.
3074;52.635.815;13.377.724;Schildow, Kirche
3075;5.263.927;13.317.366;Glienicke/Nordbahn, Breitscheidstr.
3076;52.639.012;13.322.692;Glienicke/Nordbahn, Märkische Allee
3078;52.630.694;13.312.678;Glienicke/Nordbahn, Kirche
3079;52.754.935;13.386.385;Wensickendorf, Bahnhof
3082;52.771.159;13.251.244;Sachsenhausen, Bahnhof
3084;52.672.837;1.328.285;Hohen Neuendorf, Waldschule
3085;52.775.225;1.333.497;Schmachtenhagen (OHV), Bauernmarkt
3086;52.679.681;13.171.352;Velten, Rosa-Luxemburg-Str.
3087;52.642.604;13.206.025;Hennigsdorf, Seilerstr.
3088;52.651.679;13.205.285;Hennigsdorf, Gewerbegebiet Nord
3089;52.654.969;13.204.326;Hennigsdorf, Fußgängertunnel
3090;5.263.123;13.207.411;Hennigsdorf, Am Rathenaupark
3091;52.628.478;13.204.972;Hennigsdorf, Stadtklubhaus
3092;52.648.035;13.204.815;Hennigsdorf, W.-Küntscher-Str.
3093;52.655.752;1.318.818;Hennigsdorf, Krankenhaus
3094;52.652.275;13.192.549;Hennigsdorf, Waidmannsweg
3095;52.668.476;13.159.345;Marwitz, Marwitzer Kreuzung
3096;52.663.376;13.152.366;Bötzow, Sportplatz
3097;52.655.153;13.145.026;Bötzow, Veltener Str.
3098;52.648.963;13.137.373;Bötzow, Schule
3099;52.648.295;13.119.743;Bötzow, Werkstr.
3100;52.648.215;13.133.852;Bötzow, Dorfaue
3101;52.636.423;13.147.979;Bötzow, Jungferndamm
3103;52.650.313;13.141.797;Bötzow, Kirche
3105;52.638.774;13.210.514;Hennigsdorf, Schulstr.
3106;52.667.799;1.315.776;Bötzow, Kreisverkehr
3109;52.635.532;13.314.004;Glienicke/Nordbahn, Friedrich-Wegner-Platz
3110;52.630.009;13.325.802;Glienicke/Nordbahn, Lessingstr.
3111;52.634.864;13.323.172;Glienicke/Nordbahn, Sportplatzweg
3112;52.630.172;1.333.046;Glienicke/Nordbahn, Elisabethstr.
3113;52.631.661;13.338.703;Glienicke/Nordbahn, Kindelwaldpromenade
3114;52.633.299;13.344.853;Glienicke/Nordbahn, Elsässer Str.
3115;5.263.534;13.355.773;Glienicke/Nordbahn, Paul-Singer-Str.
3116;52.638.916;13.364.482;Schildow, Glienicker Str.
3120;52.755.959;13.242.187;Oranienburg, Bernauer Str.
3123;52.739.101;13.399.327;Zühlsdorf, Seefeld
3124;52.744.588;13.413.319;Zühlsdorf, Rahmersee
3125;52.731.687;13.397.757;Zühlsdorf, Elisabethstr.
3128;52.772.136;13.327.526;Schmachtenhagen (OHV), Schule
3129;52.733.092;13.402.835;Zühlsdorf, Bahnhof
3130;52.750.108;13.237.089;Oranienburg, Gericht
3131;52.743.417;13.246.081;Oranienburg, Villacher Str.
3132;52.736.971;13.242.017;Oranienburg, Südcenter
3133;52.733.519;13.243.888;Oranienburg, Saarlandstr.
3136;52.764.137;13.224.894;Oranienburg, Dulonstr.
3137;52.758.396;13.224.762;Oranienburg, Hauptweg
3139;52.762.656;13.244.526;Oranienburg, Heidestr.
3142;52.758.911;13.256.255;Oranienburg, Hubertusstr.
3143;52.762.366;13.270.221;Oranienburg, Polizeischule FH
3144;5.276.555;13.280.774;Oranienburg, Schleuse
3145;52.750.766;1.322.914;Oranienburg, Kremmener Str.
3146;52.751.757;1.321.843;Oranienburg, Umspannwerk
3147;52.751.993;13.203.255;Oranienburg, Eden
3149;52.757.554;13.213.999;Oranienburg, Ausbau
3150;52.754.926;13.220.458;Oranienburg, Thaerstr.
3152;52.716.397;13.147.888;Bärenklau (OHV), Wendemarker Weg
3153;5.272.994;13.245.785;Oranienburg, Wernigeroder Str.
3155;52.727.563;13.244.503;Oranienburg, Birkenallee
3156;52.764.693;13.275.267;Oranienburg, Jugendherberge
3157;52.764.823;13.245.299;Oranienburg, Adolf-Mertens-Str.
3158;52.604.155;13.198.341;Nieder Neuendorf, Oberjägerweg
3159;5.260.938;1.320.058;Nieder Neuendorf, Zur Baumschule
3160;52.600.912;13.199.964;Papenberge, Waldmeisterstr.
3161;52.647.286;13.198.973;Hennigsdorf, Akazienweg
3162;52.649.777;13.196.958;Hennigsdorf, Marwitzer Str.
3163;52.646.219;13.201.323;Hennigsdorf, Fontanestr./Akazienweg
3164;52.645.138;13.197.186;Hennigsdorf, Heideweg
3165;52.636.674;13.209.393;Hennigsdorf, Hauptstr.
3166;52.633.972;13.206.438;Hennigsdorf, Neuendorfstr.
3167;52.642.502;1.319.478;Hennigsdorf, Feldstr.
3168;52.637.018;13.193.168;Hennigsdorf, Friedhof
3169;52.638.677;13.199.757;Hennigsdorf, Humboldtstr.
3170;52.628.944;13.204.232;Hennigsdorf, Edisonstr.
3171;52.621.576;13.203.247;Hennigsdorf, Clara-Schabbel-Str.
3172;52.613.234;13.204.332;Nieder Neuendorf, Havelpromenade
3173;52.607.936;13.198.532;Nieder Neuendorf, Bahnhofstr.
3174;52.643.204;1.320.093;Hennigsdorf, A.-Kolping-Platz
3175;52.596.306;13.202.155;Papenberge, Spandauer Landstr.
3176;52.636.289;13.218.053;Hennigsdorf, Neubrück
3177;52.657.501;1.325.562;Stolpe (OHV), Dorfstr.
3178;52.652.331;13.243.902;Stolpe (OHV), Autobahnbrücke
3179;52.651.724;13.197.321;Hennigsdorf, Alsdorfer Str.
3180;52.655.056;13.196.615;Hennigsdorf, Reinickendorfer Str.
3181;52.654.469;13.194.204;Hennigsdorf, F.-Wolf-Str.
3182;52.671.984;1.326.189;Hohen Neuendorf, F.-Naumann-Str.
3183;52.668.882;13.266.265;Hohen Neuendorf, Jägerstr.
3184;52.662.178;13.277.127;Hohen Neuendorf, Stolper Str.
3185;52.674.468;13.271.676;Hohen Neuendorf, Friedhof
3186;52.676.611;13.261.166;Hohen Neuendorf, Sportplatz
3187;52.679.566;13.251.123;Hohen Neuendorf, Goethestr.
3188;52.681.692;13.244.706;Hohen Neuendorf, Niederheide
3189;52.674.699;13.241.403;Hohen Neuendorf, Havelstr.
3190;5.266.724;13.297.557;Hohen Neuendorf, Rotpfuhlen
3191;52.663.858;1.331.413;Bergfelde, Ahornallee
3192;52.668.507;13.318.719;Bergfelde, Schule
3193;52.664.129;13.323.702;Bergfelde, Schönfließer Str.
3194;52.655.605;13.339.228;Schönfließ (OHV), Kirche
3195;52.652.076;13.339.046;Schönfließ (OHV), Dorfstr.
3196;52.677.596;13.256.448;Hohen Neuendorf, Grillparzerstr.
3197;5.266.453;13.310.262;Bergfelde, Glienicker Str.
3198;52.649.341;1.333.611;Schönfließ (OHV), Am Feldweg
3199;5.268.263;13.177.524;Velten, Bahnstr.
3200;52.690.927;13.181.903;Velten, Kirche
3201;52.695.191;13.179.622;Velten, Mühlenstr.
3202;52.699.994;13.176.482;Velten, Zeppelinstr.
3203;52.703.672;13.171.729;Velten, Weimann
3204;5.267.842;13.188.751;Velten, Hennigsdorfer Str.
3205;52.674.222;13.193.354;Velten, Industriegebiet
3206;52.686.181;13.187.321;Velten, Lindensiedlung
3207;52.691.366;13.197.253;Velten, Waldsiedlung
3208;52.698.225;13.205.872;Velten, Leegebrucher Weg
3209;52.700.259;13.216.994;Pinnow (bei Velten), Bernsteinsee
3210;52.704.137;13.247.639;Borgsdorf, Kirche
3211;52.678.811;13.167.514;Velten, Kuschelhain
3212;52.715.199;13.268.865;Borgsdorf, Schule
3213;52.706.776;13.275.012;Borgsdorf, Berliner Str./Karl-Marx-Str.
3214;52.706.298;13.266.787;Borgsdorf, Alte Trift
3215;52.708.311;1.325.921;Borgsdorf, Lindenstr./Friedhof
3216;52.708.685;13.251.911;Borgsdorf, Lindenstr./Hauptstr.
3217;52.688.134;13.194.266;Velten, Ahornstr.
3224;52.702.522;13.273.631;Birkenwerder, Lindenhof Siedlung
3228;52.671.117;1.319.831;Velten, Anglerweg
3269;52.644.531;13.323.464;Schönfließ (OHV), Bieselheide
3270;52.661.263;13.379.515;Mühlenbeck, H.-Grüneberg-Str.
3301;52.778.548;13.357.302;Zehlendorf (OHV), Ausbau
3305;52.777.797;1.332.592;Schmachtenhagen (OHV), Bernöwer Str.
3306;52.767.299;13.320.459;Schmachtenhagen (OHV), Oranienburger Chaussee
3307;52.767.889;13.325.574;Schmachtenhagen (OHV), Ernst-Thälmann-Platz
3308;52.729.911;13.387.544;Zühlsdorf, Kirche
3309;52.764.618;13.327.178;Schmachtenhagen (OHV), Grätzer Str.
3310;52.757.618;13.348.563;Schmachtenhagen (OHV), Ost
3311;52.755.291;13.374.339;Wensickendorf, Hauptstr.
3312;5.276.607;13.382.561;Wensickendorf, Triftweg
3313;52.780.465;13.388.842;Zehlendorf (OHV), Wensickendorfer Str.
3314;52.727.639;1.338.429;Zühlsdorf, Friedhof
3315;52.784.236;13.389.896;Zehlendorf (OHV), Alte Dorfstr.
3316;52.723.248;13.373.997;Zühlsdorf, Waldhase
3317;52.716.221;13.366.894;Zühlslake
3318;52.693.649;13.366.662;Summt, Seegarten
3319;52.688.346;13.369.055;Summt, Secura
3320;52.684.619;13.372.694;Summt, Seering
3321;5.267.574;13.377.295;Summt, Triftweg
3322;52.672.761;13.378.458;Mühlenbeck, Feldheim
3323;52.664.596;13.378.127;Mühlenbeck, Schule
3324;5.264.867;13.389.713;Mönchmühle, Eschenallee
3325;52.647.865;13.383.245;Schildow, Schillerstr.
3326;52.657.809;133.852;Mühlenbeck, Berufsförderungswerk
3327;52.663.862;13.378.592;Mühlenbeck, Kirche
3330;52.736.762;13.178.924;Germendorf, Veltener Str.
3331;52.673.752;13.152.757;Marwitz, Turnhalle
3332;52.677.176;13.160.196;Marwitz, Lindenstr.
3333;52.723.778;13.192.191;Leegebruch, Volkshaus
3334;52.728.364;13.193.722;Leegebruch, Birkenhof
3335;52.732.844;13.191.476;Leegebruch, Nordweg
3336;52.724.165;13.180.478;Leegebruch, Kreuzung
3337;52.748.973;13.175.477;Germendorf, Dorfstr.
3339;52.691.485;13.115.953;Eichstädt, Gewerbepark
3340;52.722.045;13.115.475;Vehlefanz, Bahnhof
3341;52.676.815;1.314.373;Marwitz, Kirche
3342;52.696.911;13.111.432;Eichstädt, Kirche
3343;52.704.152;13.107.813;Karlsruh
3345;5.271.822;13.149.845;Bärenklau (OHV), Remontehof
3356;52.723.578;1.312.441;Vehlefanz, Kienluch
3430;52.687.167;13.179.465;Velten, Poststr.
3479;52.707.784;13.148.284;Bärenklau (OHV), Kirschenallee
3480;52.720.509;13.136.215;Bärenklau (OHV), Pumpenweg
3481;52.678.078;1.317.437;Velten, Grundschule Süd
3484;52.760.021;13.261.724;Oranienburg, Finanzamt
3489;52.742.072;13.243.214;Oranienburg, Krankenhaus
3490;52.725.847;13.235.025;Oranienburg, Flotowstr.
3491;52.740.244;132.402;Oranienburg, Johannesberg
3492;5.273.207;13.216.355;Oranienburg, Rewestr.
3497;52.746.855;1.324.221;Oranienburg, Kitzbühler Str.
3500;526.345;13.198.712;Hennigsdorf, Kleiststr.
3501;52.630.102;13.200.822;Hennigsdorf, Voltastr.
3502;52.728.151;13.247.569;Oranienburg, Badstr.
3503;52.734.522;13.250.179;Oranienburg, Wupperstr.
3504;52.749.314;13.240.784;Oranienburg, A.-Buchmann-Str.
3505;52.745.779;13.241.957;Oranienburg, Haller Str.
3515;52.763.586;13.260.346;Sachsenhausen, Gedenkstätte
3516;52.767.709;13.252.034;Oranienburg, Aderluch
3517;52.761.888;132.552;Oranienburg, Straße der Nationen
3518;52.665.281;13.203.073;Velten, Business Park
3519;52.702.617;13.134.197;Bärenklau (OHV), Eichstädter Weg
3610;52.757.842;13.251.129;Oranienburg, Freiburger Str.
3613;52.704.229;13.143.264;Bärenklau (OHV), Bahnhof
3614;52.679.008;13.178.476;Velten, Ernst-Thälmann-Str.
3615;52.686.944;1.316.572;Velten, Viktoriastr.
3616;5.268.909;13.164.061;Velten, Carolinenstr.
3617;52.687.848;13.158.719;Velten, Hedwigpromenade
3618;52.750.626;13.253.632;Oranienburg, Dr.-H.-Byk-Str.
3619;52.759.508;13.254.984;Oranienburg, Straße der Einheit
3623;52.725.315;13.193.935;Leegebruch, Rathaus
3624;52.744.286;1.323.257;Oranienburg, A.-Becker-Str.
3625;52.667.568;13.272.303;Hohen Neuendorf, Eichenallee
3626;52.743.198;13.219.627;Oranienburg, Petscheltweg
3634;52.747.829;13.187.516;Germendorf, Am Bahndamm
3635;52.696.556;13.110.934;Eichstädt, Schulbus
3636;52.745.761;13.194.716;Germendorf, Betriebshof
4229;52.515.567;1.297.132;Priort, Bahnhof
4232;5.254.732;12.999.102;Elstal, Bahnhof
4233;52.543.677;13.058.365;Dallgow-Döberitz, Bahnhof
4235;52.559.603;13.089.892;Falkensee, Bahnhof
4236;52.569.501;13.051.789;Falkensee, Finkenkrug Bhf
4237;5.258.203;13.001.913;Brieselang, Bahnhof/A.-Bebel-Str.
4275;52.575.869;12.983.245;Brieselang, Hölderlinstr.
4280;5.258.441;13.017.961;Brieselang, Am Wald
4281;52.581.196;1.299.856;Brieselang, Hans-Klakow-Str.
4282;52.583.911;12.987.718;Brieselang, Schillerstr./Forstweg
4283;52.586.568;12.978.424;Brieselang, Am Kienast
4284;5.258.886;12.978.268;Brieselang, Jahnstr.
4285;52.589.539;12.999.237;Brieselang, Schulplatz
4286;52.591.878;12.993.653;Brieselang, Lange Str.
4289;52.583.313;13.002.149;Brieselang, Bahnhof/Bahnstr.
4290;52.576.818;12.989.123;Brieselang, Hebbelstr.
4291;52.577.852;12.980.442;Brieselang, Marie-Curie-Str.
4302;52.557.181;13.040.568;Falkensee, Maurerweg
4305;52.573.484;13.109.648;Falkensee, Schillerallee
4306;52.573.098;13.116.321;Falkensee, Seepromenade
4307;52.571.344;13.117.485;Falkensee, Fontaneallee
4308;52.570.896;13.108.654;Falkensee, Goetheallee
4309;52.578.516;13.077.674;Falkensee, Weserstr.
4310;52.557.607;13.074.272;Falkensee, Reiherstr.
4312;52.566.648;13.085.126;Falkensee, Hansastr./Bredower Str.
4313;52.563.028;13.059.126;Falkensee, Dohlensteg
4314;52.563.389;1.306.993;Falkensee, Schwarzburger Str.
4315;52.555.668;13.088.836;Falkensee, Barkhausenstr.
4316;52.563.238;1.306.475;Falkensee, Gothaer Str.
4317;52.558.192;1.313.489;Falkensee, Hamburger Str.
4318;52.563.229;13.050.696;Falkensee, Parkstr.
4319;52.581.421;13.043.282;Falkensee, Waldheim
4320;52.554.803;13.053.266;Falkensee, Elsterplatz
4321;52.558.648;13.050.424;Falkensee, Käthe-Kollwitz-Str.
4322;52.560.982;13.022.063;Falkensee, Finkenkrug West
4323;52.563.017;1.309.589;Falkensee, Am Gutspark
4324;52.576.103;13.113.063;Falkensee, Mozartallee
4325;52.556.068;1.314.265;Falkensee, Siedlereck
4326;52.568.646;13.065.028;Falkensee, Sachsenstr.
4327;52.552.078;13.122.967;Falkensee, Nedlitzer Str.
4328;52.558.125;13.104.896;Falkensee, Platanenstr.
4329;52.565.379;13.109.562;Falkensee, Alter Fischerweg
4330;52.556.098;13.109.283;Falkensee, Remscheider Str.
4331;52.559.522;1.313.022;Falkensee, Humboldtallee
4332;52.550.093;13.088.153;Falkensee, Hentschelstr.
4333;52.566.601;13.102.852;Falkensee, Falkenhagener Anger
4334;52.573.684;13.092.985;Falkensee, Krummer Luchweg
4335;52.570.628;13.094.015;Falkensee, Ruppiner Str.
4336;52.566.703;13.136.688;Falkensee, Fröbelstr.
4337;52.572.146;130.883;Falkensee, Fehrbelliner Str.
4338;52.575.749;13.082.445;Falkensee, Innsbrucker Str.
4339;525.809;13.074.384;Falkensee, Haveleck
4340;52.579.055;1.306.773;Falkensee, Moselstr.
4341;52.576.288;13.061.688;Falkensee, Abzweig Waldheim
4342;52.564.536;13.143.298;Falkensee, Pestalozzistr.
4343;5.257.123;13.130.433;Falkensee, Weberallee
4344;52.576.718;13.124.128;Falkensee, Brahmsallee
4345;52.575.676;13.105.942;Falkensee, Rote Villa
4346;52.570.736;13.104.652;Falkensee, Kantstr.
4347;52.591.395;13.051.547;Falkensee, Alter Finkenkrug
4348;5.258.585;13.099.101;Falkensee, Falkenhagener Forst
4349;52.549.853;1.313.009;Falkensee, Glienicker Str.
4350;52.563.708;13.115.256;Falkensee, Kölner Str.
4351;52.555.712;1.307.713;Falkensee, Elsterstr.
4352;52.553.237;13.071.629;Falkensee, Nachtigallstr.
4353;52.553.841;13.114.224;Falkensee, Essener Str.
4354;52.560.403;13.030.765;Falkensee, Heinrich-Zille-Str.
4355;52.574.302;13.081.495;Falkensee, Hansastr./Friedrich-Engels-Allee
4356;5.257.543;13.067.081;Falkensee, Neckarstr./Friedrich-Engels-Allee
4357;52.581.774;13.046.079;Falkensee, Iltissteig
4358;52.560.516;13.036.342;Falkensee, Rembrandtstr.
4359;5.257.526;1.307.398;Falkensee, Isarstr.
4360;52.586.201;13.065.602;Falkensee, Friedrich-Ludwig-Jahn-Str.
4361;52.562.315;13.072.499;Falkensee, Falkenstr./Coburger Str.
4362;52.562.208;13.076.272;Falkensee, Rosenstr.
4363;52.578.619;13.050.193;Falkensee, Mardersteig
4364;5.259.136;13.098.974;Falkensee, Damsbrück
4366;52.597.898;13.104.318;Schönwalde (HVL), Kurmärkische Str.
4367;52.598.866;13.117.005;Schönwalde (HVL), Großer Stern
4368;52.599.661;13.127.003;Schönwalde (HVL), Kurt-Tucholsky-Str.
4369;52.597.172;13.144.738;Schönwalde (HVL), Eichenallee
4370;52.600.431;13.138.565;Schönwalde (HVL), Schwanenkrug
4371;52.605.483;13.127.167;Schönwalde (HVL), Friedhof
4372;52.607.284;13.122.091;Schönwalde (HVL), Keltenweg
4373;52.619.056;13.126.852;Schönwalde (HVL), Dorf
4374;52.616.163;13.125.847;Schönwalde (HVL), Falkenhagener Weg
4375;52.601.757;131.324;Schönwalde (HVL), Schule
4376;52.621.031;13.134.625;Schönwalde (HVL), Fliegersiedlung
4377;52.596.046;13.150.597;Schönwalde (HVL), Steinerne Brücke
4378;52.605.804;13.117.979;Schönwalde (HVL), Cheruskerweg
4379;52.601.919;13.106.751;Schönwalde (HVL), Pausiner Str.
4380;52.626.314;13.144.081;Schönwalde (HVL), Erlenbruch
4381;52.600.067;13.132.489;Schönwalde (HVL), Sebastian-Bach-Str.
4386;52.552.131;13.118.221;Seegefeld, Bahnhof
4458;5.258.037;12.984.526;Brieselang, Sudermannstr.
4503;52.582.602;13.001.292;Brieselang, Bahnhof
4504;52.567.324;13.101.469;Falkensee, Rathausplatz
4505;52.556.247;13.143.672;Falkensee, Calvinstr.
4506;52.574.173;13.067.036;Falkensee, Elbeallee
4510;52.556.917;1.313.471;Falkensee, Geschichtspark
4511;52.461.563;13.101.637;Potsdam, Sacrower Allee/R.-Wagner-Str.
4520;52.557.403;13.090.737;Falkensee, Gesundheitszentrum
4521;52.558.914;13.083.711;Falkensee, Arcostr.
4522;52.560.504;13.077.852;Falkensee, Hamannstr.
4523;52.560.543;13.066.616;Falkensee, Trappenweg
4524;52.569.984;13.086.831;Falkensee, Am Tiefen Grund
4525;52.568.714;13.083.289;Falkensee, Asternplatz
4530;52.568.043;1.307.994;Falkensee, Bandelowstr.
4531;52.564.054;13.078.868;Falkensee, Sportzentrum
4532;52.565.588;13.044.086;Falkensee, Feuerbachstr.
4533;52.565.303;13.038.696;Falkensee, Im Waldwinkel
4534;52.565.139;13.035.905;Falkensee, Zeppelinstr.
4535;52.557.203;13.045.155;Falkensee, Rohrbecker Weg
4536;52.570.942;13.066.485;Falkensee, Im Wolfsgarten
4537;5.256.807;13.049.985;Falkensee, Finkenkrug Bhf/Ringstr.
4538;52.586.705;12.989.935;Brieselang, Bahnstr./Lange Str.
4642;52.557.452;12.977.141;Wustermark, Bremer Ring/Hansestr.
4643;52.560.394;12.971.249;Wustermark, Magdeburger Str.
4644;52.565.396;12.973.867;Wustermark, Rostocker Str.
4645;52.563.104;12.977.252;Wustermark, Bremer Ring
4646;52.555.041;12.971.986;Wustermark, Leipziger Str.
4654;5.251.954;12.979.982;Priort, Am Obstgarten
4655;52.533.263;13.061.136;Dallgow-Döberitz, Artilleriepark
4656;52.540.169;12.988.136;Elstal, Breite Str.
4657;52.542.178;12.990.761;Elstal, Feuerwehr
4658;52.543.654;12.986.106;Elstal, Schulstr.
4659;52.541.332;12.984.462;Elstal, Puschkinstr./Schule
4660;52.542.089;12.977.669;Elstal, Designer-Outlet
4661;52.541.604;12.993.828;Elstal, Sportplatz
4662;52.540.884;13.005.604;Elstal, Radelandberg
4663;52.540.123;13.012.676;Elstal, Eulenspiegelsiedlung
4664;52.539.491;12.992.822;Elstal, Ahornweg
4665;52.539.909;12.997.652;Elstal, Unter den Kiefern
4666;52.537.769;13.054.774;Dallgow-Döberitz, Maulbeerallee
4667;52.535.726;13.060.149;Dallgow-Döberitz, Seestr.
4668;52.534.774;13.054.968;Dallgow-Döberitz, Robinienallee
4669;5.254.002;13.061.284;Dallgow-Döberitz, Gemeindeamt
4670;52.518.793;13.111.201;Dallgow-Döberitz, Ausbau
4671;52.535.146;13.086.412;Dallgow-Döberitz, Seegefelder Str.
4672;5.253.665;13.001.498;Elstal, Olympisches Dorf
4673;52.534.913;13.044.404;Dallgow-Döberitz, Mühlenstr.
4674;52.548.348;13.060.586;Dallgow-Döberitz, Finkenkruger Str.
4675;52.535.567;13.083.563;Dallgow-Döberitz, Kirche
4676;52.542.701;13.061.953;Dallgow-Döberitz, Bahnhofstr./Wilmsstr.
4677;52.549.343;13.067.863;Dallgow-Döberitz, Fontanestr.
4678;52.531.166;13.083.308;Dallgow-Döberitz, Havelpark
4679;52.540.611;13.050.524;Dallgow-Döberitz, Fliederweg
4680;52.542.282;13.047.468;Dallgow-Döberitz, Gymnasium
4681;52.540.889;13.054.584;Dallgow-Döberitz, Am Wasserturm
4682;5.253.142;13.077.213;Dallgow-Döberitz, Kieler Str.
4683;52.545.936;13.064.051;Dallgow-Döberitz, Goetheplatz
4684;52.543.519;13.047.881;Dallgow-Döberitz, Abzw. Gymnasium
